Email Text,Label
Attention: Win 2079 worth of Bitcoin by clicking on our promotional link: http://login.secure-bank-login.xyz?id=51683,phishing
Action Required: Update your billing information for Microsoft 365 to avoid service interruption: http://verify-bankofamerica.co/signin?id=64016,phishing
"Hi Michael, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Your package from FedEx could not be delivered due to incorrect address. Update details: http://verify-bankofamerica.co/signin?id=75976,phishing
Action Required: Update your billing information for Google to avoid service interruption: http://dropbox-storage-upgrade-deal.co?id=98637,phishing
"Hi Jessica, I've shared the document 'Website Redesign' with you. Please review and leave comments.",legitimate
"Hi James, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Your monthly energy statement for Amazon is now available. Log in to view: https://www.dhl.com/en/express/tracking,legitimate
"Hi, can you send over the slides for the Marketing Campaign presentation before our call?",legitimate
Your weekly digest from Amazon is ready. Here are your top recommendations for this week.,legitimate
Your reservation at Amazon has been confirmed for 7:15 PM. View details here: https://login.microsoftonline.com,legitimate
Action Required: Update your billing information for Facebook to avoid service interruption: http://signin-facebook-account-alert.net?id=66168,phishing
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://login.secure-bank-login.xyz?id=38042,phishing
Urgent: Your account at Citibank has been suspended. Click here to verify: http://wallet-connect-ledger.com/restore?id=84031,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.irs.gov,legitimate
"Hi, can you send over the slides for the Sales Review presentation before our call?",legitimate
Final Warning: Your storage is full on Dropbox. Upgrade immediately or lose files: http://secure-chase-login-auth.com/verify?id=34416,phishing
Urgent: Your account at Wells Fargo has been suspended. Click here to verify: http://amazon-giftcard-promotions.net?id=13164,phishing
Your account statement for HSBC is ready. Login to your secure portal to download.,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://apple-id-recovery-support.info?id=33642,phishing
Verify your Microsoft 365 login immediately. Unrecognized activity detected from IP 158.23.27.125. Reset password: http://dropbox-storage-upgrade-deal.co?id=75042,phishing
Thank you for your order at Costco. Your order number is #7227 and will ship soon.,legitimate
Your account statement for Capital One is ready. Login to your secure portal to download.,legitimate
Action Required: Update your billing information for Netflix to avoid service interruption: http://verify-bankofamerica.co/signin?id=49481,phishing
Your subscription to LinkedIn has auto-renewed. View your receipt: https://zoom.us/join,legitimate
"Dear customer, your card ending in 5053 has been blocked. Call support or login here: http://verify-bankofamerica.co/signin?id=76024",phishing
Your package from USPS could not be delivered due to incorrect address. Update details: https://microsoft365-password-reset.xyz/update?id=85820,phishing
Reminder: Your appointment with Dr. John is scheduled for 11:45 PM.,legitimate
Your monthly energy statement for eBay is now available. Log in to view: https://appleid.apple.com,legitimate
Reminder: Your appointment with Dr. Jessica is scheduled for 12:15 AM.,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://apple-id-recovery-support.info?id=29226,phishing
You have received a tax refund of 610 USD. Submit your details to claim: https://microsoft365-password-reset.xyz/update?id=95898,phishing
"Hi Robert, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.chase.com,legitimate
"Hi, just reminding you about our meeting tomorrow at 9:45 PM. Let me know if you can make it.",legitimate
Your weekly digest from Facebook is ready. Here are your top recommendations for this week.,legitimate
Invoice INV-485823 for 4977 is overdue. View statement and pay now: http://secure-chase-login-auth.com/verify?id=79816,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://appleid.apple.com,legitimate
Your package from UPS could not be delivered due to incorrect address. Update details: http://irs-tax-refund-claim.gov.us/portal?id=12598,phishing
Your account statement for Bank of America is ready. Login to your secure portal to download.,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.bankofamerica.com,legitimate
Here is the project update for the Marketing Campaign sprint. Let me know your thoughts by EOD.,legitimate
"Hi, just reminding you about our meeting tomorrow at 6:30 PM. Let me know if you can make it.",legitimate
"Hi, can you send over the slides for the Marketing Campaign presentation before our call?",legitimate
Thank you for your order at Costco. Your order number is #6132 and will ship soon.,legitimate
Welcome to the Netflix team! Here is the onboarding document to get you started.,legitimate
Congratulations! You won a iPad Air from Best Buy. Click here to claim your reward: http://wallet-connect-ledger.com/restore?id=55664,phishing
Your subscription to Amazon has auto-renewed. View your receipt: https://www.irs.gov,legitimate
Invoice INV-603685 for 950 is overdue. View statement and pay now: https://microsoft365-password-reset.xyz/update?id=36752,phishing
Your package from Amazon Logistics could not be delivered due to incorrect address. Update details: http://signin-facebook-account-alert.net?id=31094,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://signin-facebook-account-alert.net?id=67294,phishing
Verify your Netflix login immediately. Unrecognized activity detected from IP 245.115.154.117. Reset password: http://irs-tax-refund-claim.gov.us/portal?id=23098,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://drive-google-sharing-view.com?id=60756,phishing
Here is the project update for the Sales Review sprint. Let me know your thoughts by EOD.,legitimate
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://irs-tax-refund-claim.gov.us/portal?id=33227,phishing
You have received a tax refund of 4909 USD. Submit your details to claim: http://wallet-connect-ledger.com/restore?id=59434,phishing
Your subscription to Dropbox has auto-renewed. View your receipt: https://www.dhl.com/en/express/tracking,legitimate
Here is the project update for the Website Redesign sprint. Let me know your thoughts by EOD.,legitimate
Your weekly digest from LinkedIn is ready. Here are your top recommendations for this week.,legitimate
Your account statement for Bank of America is ready. Login to your secure portal to download.,legitimate
"Hi Michael, hope you're doing well. Just wanted to catch up on the details we discussed yesterday.",legitimate
"Hi Michael, I've shared the document 'Website Redesign' with you. Please review and leave comments.",legitimate
Your monthly energy statement for Costco is now available. Log in to view: https://www.irs.gov,legitimate
Action Required: Update your billing information for Amazon to avoid service interruption: http://signin-facebook-account-alert.net?id=88412,phishing
Your package from UPS could not be delivered due to incorrect address. Update details: http://drive-google-sharing-view.com?id=59173,phishing
Attention: Win 1691 worth of Bitcoin by clicking on our promotional link: http://update-credential-zoom.org?id=89608,phishing
Your reservation at LinkedIn has been confirmed for 2:15 PM. View details here: https://www.dhl.com/en/express/tracking,legitimate
Welcome to the Apple team! Here is the onboarding document to get you started.,legitimate
Final Warning: Your storage is full on Facebook. Upgrade immediately or lose files: http://wallet-connect-ledger.com/restore?id=15267,phishing
Your payroll details need verification. Please update your bank details on the portal: http://dropbox-storage-upgrade-deal.co?id=34245,phishing
